 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
MNXR114257,0,0,1,0,0,1,1,1,0,0,1,0,1
MNXR114287,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR114297,0,0,1,1,1,1,1,1,0,1,1,0,0
MNXR114298,0,0,1,1,0,1,1,1,0,1,1,0,0
MNXR114331,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR114398,0,0,1,1,0,1,1,1,0,1,1,0,0
MNXR114399,0,0,1,1,0,1,1,1,0,1,1,0,0
MNXR114400,0,0,1,0,0,1,1,1,0,0,0,0,0
MNXR114401,0,0,1,0,0,1,1,1,0,0,0,0,0
MNXR114405,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR114478,0,0,1,1,0,1,1,0,0,1,1,0,1
MNXR114626,0,0,1,1,0,1,1,0,0,1,1,0,1
MNXR114634,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR114648,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR114649,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR114844,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR114878,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR114879,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR114911,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR114916,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR114954,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR114956,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR114962,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR114982,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR114993,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR115001,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115023,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115026,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR115033,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR115034,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115035,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115036,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115037,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115039,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115041,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115044,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115046,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115050,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115052,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115069,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115071,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115076,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115077,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115081,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115084,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115085,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115089,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115090,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115095,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115097,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115098,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115112,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115127,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115131,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115132,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115138,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115169,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115195,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115198,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115207,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115216,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115218,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115225,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115229,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115230,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115292,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115299,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115318,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115331,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115363,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115365,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115544,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115550,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115557,0,0,1,1,0,0,0,1,0,1,1,0,0
MNXR115567,0,0,1,1,0,0,0,1,0,1,1,0,1
MNXR115578,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115600,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115620,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR115622,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR115676,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115678,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115699,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115706,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115725,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115727,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115738,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115739,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115751,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115759,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR115795,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115823,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115847,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115860,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115875,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115876,0,0,1,0,0,0,0,1,0,0,1,0,1
MNXR115886,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115889,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115897,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115906,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115908,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115909,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115926,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115928,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115929,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115931,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR115933,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115938,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR115944,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115952,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115958,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR115961,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115986,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR115989,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR115997,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116005,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116020,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116033,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116046,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116053,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116054,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR116057,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116060,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116062,0,0,1,1,0,0,0,0,1,1,1,0,1
MNXR116083,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR116111,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116123,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116125,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116131,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116133,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR116141,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116149,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116151,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116153,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR116156,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR116160,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116163,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116167,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116222,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116246,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR116266,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116283,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR116284,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116308,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116388,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116389,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116436,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116437,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116438,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116439,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116440,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116441,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116442,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116443,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116445,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116452,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116543,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR116603,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116609,0,0,1,0,1,1,0,0,0,0,0,0,0
MNXR116610,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR116611,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116612,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116616,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116624,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116659,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116709,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR116711,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR116785,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116786,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116817,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116818,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116826,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR116878,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116882,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR116885,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR116886,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR116887,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR116888,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR116965,0,0,1,1,0,1,1,1,0,1,1,0,0
MNXR117005,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117025,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117029,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117032,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117036,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117057,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117060,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117061,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117086,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117087,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117088,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117089,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117090,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117147,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117183,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117184,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117185,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117186,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117187,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117188,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117189,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117191,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117194,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117195,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117196,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR117197,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR117198,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR117199,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117200,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117201,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117203,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117207,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117267,0,0,1,0,0,1,0,0,0,0,0,0,0
MNXR117341,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117352,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR117407,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117408,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117434,0,0,1,0,1,1,0,0,0,0,0,0,0
MNXR117436,0,0,1,0,0,1,0,0,0,0,1,0,1
MNXR117437,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR117439,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117480,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117481,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117485,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117487,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117490,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117492,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117495,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117505,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117506,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117509,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117510,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117511,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117517,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117526,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117527,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117528,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117534,0,0,1,0,0,1,0,0,0,0,0,0,0
MNXR117535,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117566,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117567,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117568,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117569,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117570,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR117571,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117573,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117578,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117579,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117582,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117583,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117584,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117585,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117586,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117587,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117591,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117595,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117605,0,0,1,1,1,1,0,0,0,1,1,0,0
MNXR117613,0,0,1,0,1,1,0,0,0,0,0,0,0
MNXR117614,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117615,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117647,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117661,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117670,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117672,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117674,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117716,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117736,0,0,1,0,1,1,0,0,0,0,0,0,0
MNXR117737,0,0,1,0,1,1,0,0,0,0,0,0,0
MNXR117757,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117774,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117782,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117789,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117790,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR117791,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR117839,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117843,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117847,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR117850,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117861,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR117870,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR117876,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR117940,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR117953,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117954,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR117955,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR117956,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR118007,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR118009,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR118011,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118012,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118016,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118023,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118027,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118072,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR118073,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR118083,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118084,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118086,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118087,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118185,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118225,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118227,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118267,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118269,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118270,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118327,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR118397,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118398,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR118463,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118467,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118468,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR118473,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118497,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR118534,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118560,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118561,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118562,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118563,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118565,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118566,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR118599,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118618,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118673,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118709,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118710,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118711,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118713,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118714,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118715,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118716,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118717,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118718,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118725,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118735,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118737,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118740,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118748,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118755,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118756,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118757,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118759,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118770,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR118868,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR118896,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118949,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118950,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR118956,0,0,1,1,0,1,0,0,0,1,1,0,1
MNXR119021,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119038,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119052,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119058,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119084,0,0,1,0,1,1,0,0,0,0,0,0,0
MNXR119094,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119095,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119101,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119102,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119104,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR119112,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119114,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119115,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119135,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119136,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119137,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119138,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119155,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR119157,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR119158,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119159,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119160,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119161,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119162,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119163,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR119165,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119209,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119214,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119217,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119219,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119248,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119302,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119330,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119408,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR119409,0,0,1,0,0,0,0,0,0,0,1,0,1
MNXR119447,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119448,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119449,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119450,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119451,0,0,1,0,1,1,0,0,0,0,1,0,1
MNXR119452,0,0,1,0,1,1,0,0,0,0,1,0,1
MNXR119459,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119503,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119506,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119508,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119546,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119575,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR119608,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119666,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119667,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119668,0,0,1,1,1,1,0,0,0,1,1,0,1
MNXR119670,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR119784,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119830,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119842,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119843,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119844,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119845,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR119846,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119847,0,0,1,0,1,1,0,0,0,0,1,0,1
MNXR119850,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119851,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119874,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119875,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119876,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR119878,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119879,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXR119880,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119881,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119890,0,0,1,1,0,0,0,0,0,1,1,0,0
MNXR119891,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119892,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119893,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119894,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119895,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119896,0,0,1,1,0,0,0,0,0,1,1,0,1
MNXR119897,0,0,1,1,0,0,0,0,0,1,1,0,1
