MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR115907,N/A,N/A,N/A,N/A,N/A,N/A,CBJ48668.1 or CBJ48669.1 or CBN76663.1,N/A,CBJ48668.1 or CBJ48669.1 or CBN76663.1,N/A,GCVMULTI-RXN,N/A,N/A,N/A,N/A,N/A,GCVMULTI_RXN,N/A,GCVMULTI_RXN,N/A
MNXR97347,N/A,CBJ29129.1 or CBJ49159.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DGTSDS1839Z12Z15Z1819Z,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR117610,N/A,N/A,N/A,N/A,N/A,N/A,CBJ32985.1,N/A,CBJ32985.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_12529,N/A,RXN_12529,N/A
MNXR189056,N/A,N/A,N/A,CBJ48774.1,N/A,N/A,N/A,N/A,N/A,btk:BT9727_0165 or hma:pNG7103 or lys:LBYS11_11750 or ret:RHE_CH00460,N/A,N/A,N/A,R04805__cytop,N/A,N/A,N/A,N/A,N/A,rxn03282_c
MNXR118662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-14391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR138336,N/A,CBJ28329.1 or CBN78354.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FACOAL18111Z,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR145421, or CBJ33376.1 or CBJ33378.1 or CBN74956.1 or CBN75517.1 or CBN78004.1 or CBN78790.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN1F-147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR188277,CBN73999.1 or CBN74373.1,CBN73999.1 or CBN74373.1,N/A,CBN74373.1,CBJ48502.1 or CBJ48959.1 or CBN74373.1 or CBN78731.1,CBN73999.1 or CBN74373.1,N/A,CBN73999.1 or CBN74373.1,CBN74373.1,app:CAP2UW1_1241 or lfs:HFV01_27965 or sku:Sulku_2675,2-ISOPROPYLMALATESYN-RXN,"2_ISOPROPYLMALATESYN_RXN, IPMS, IPPSh",N/A,R01213__cytop,rxn27497_d0,2_ISOPROPYLMALATESYN_RXN,N/A,R01213,2_ISOPROPYLMALATESYN_RXN,rxn30151_c
MNXR100577,CBJ27446.1 or CBJ31736.1 or CBJ31737.1 or CBN73953.1,CBN73953.1,N/A,N/A,CBJ27446.1 or CBJ32462.1 or CBJ33446.1 or CBJ48593.1 or CBJ48612.1 or CBJ48613.1 or CBN73953.1 or CBN76216.1,N/A,N/A,N/A,N/A,rbn:RBXJA2T_07290,"HOMOCYSMET-RXN, HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN",MS,N/A,N/A,"rxn00452_c0, rxn19900_c0, rxn19900_d0, rxn19900_x0",N/A,N/A,N/A,N/A,rxn00452_c
MNXR99417,N/A,N/A,CBN74948.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_FASC141ACP,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100950,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,CBJ30152.1 or CBN74810.1 or CBN78925.1 or CBN79605.1,N/A,N/A,N/A,N/A,N/A,R_rxn05206_c0,N/A,N/A,N/A,"TRANS_RXN_185, TRANS_RXN_186, TRANS_RXN_187",N/A
MNXR112849,N/A,N/A,N/A,CBJ48571.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R09425__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR148024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fgi:OP10G_2244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn06316_c
MNXR151559,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rub:GBA63_11955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn31792_c
MNXR147591,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,msd:MYSTI_01169 or pol:Bpro_4042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn06145_c
MNXR104809,N/A,CBN76613.1,N/A,CBN76613.1,N/A,N/A,N/A,CBN76613.1,CBN76613.1,N/A,N/A,THFOR1,N/A,"R00937__cytop, R00937__nucl",N/A,N/A,N/A,R00937,R00937,N/A
MNXR104690,N/A,(CBJ28735.1 and CBN77471.1) or (CBJ30626.1 and CBN75717.1) or CBJ32519.1 or CBN75175.1 or CBN76735.1 or CBN77733.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TAGAH18111Z1819Z180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR192342,N/A,N/A,N/A,CBJ26509.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R07179__cytop, R07179__extr",N/A,N/A,N/A,N/A,N/A,N/A
MNXR123771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN66_502,N/A,N/A,N/A,N/A
MNXR188403,CBJ29056.1,CBJ29056.1 or CBN74867.1 or CBN78756.1,N/A,CBJ29056.1,N/A,CBJ29056.1 or CBN74867.1 or CBN78756.1,N/A,CBJ29056.1,CBJ29056.1,N/A,RXN-10939,"ITPH, RXN_10939",N/A,"R03427__cytop, R03427__mito",N/A,RXN_10939,N/A,R03427,RXN_10939,N/A
MNXR148759,N/A,N/A,N/A,CBJ25798.1 or CBJ26621.1 or CBN79130.1,N/A,N/A,N/A,N/A,CBJ26621.1,N/A,N/A,N/A,N/A,R04480__cytop,N/A,N/A,N/A,N/A,R04480,N/A
MNXR134697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cyj:Cyan7822_5209 or gba:J421_1218 or toq:HCG51_14550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn04482_c
MNXR100826, or CBJ27406.1 or CBN77769.1,CBJ27406.1 or CBN77769.1,N/A,CBN77769.1 or Esi_0068.0067 or Esi_0068.0069,CBN77769.1,N/A,N/A,CBJ27406.1 or CBJ27408.1 or CBN77769.1,CBJ27406.1 or CBJ27408.1 or CBN77769.1,cep:Cri9333_3477 or ncn:BZZ01_00985 or oni:Osc7112_5295,3-ISOPROPYLMALISOM-RXN,IMDHT,N/A,"R03968__chlo, R03968__cytop","R_rxn02789_d0, rxn02789_d0","3_ISOPROPYLMALISOM_RXN, 3_ISOPROPYLMALISOM_RXN",N/A,R03968,3_ISOPROPYLMALISOM_RXN,rxn27543_c
MNXR105313,CBJ26610.1 or CBJ26611.1 or CBN78512.1,CBJ29576.1 or CBJ34246.1 or CBJ48545.1 or CBN75233.1,CBJ29576.1 or CBJ30445.1 or CBN75996.1,N/A,N/A,CBJ29576.1 or CBJ34246.1 or CBJ48545.1 or CBN75233.1,N/A,CBJ29576.1 or CBJ48382.1 or CBN74154.1 or CBN75996.1,N/A,aba:Acid345_1982 or bxi:BK049_15170 or caa:Caka_1644,RXN-7648,"CYSTBL, LCYSDESULF_RXN",R_CYSDS,N/A,N/A,LCYSDESULF_RXN,N/A,R00782,N/A,rxn33352_c
MNXR103265,N/A,N/A,N/A,CBJ30534.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R02853__chlo, R02853__cytop",N/A,N/A,N/A,N/A,N/A,N/A
MNXR180891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR117954,N/A,CBJ26058.1 or CBJ30478.1,N/A,N/A,N/A,CBJ26058.1 or CBJ30478.1,N/A,N/A,CBJ26058.1,N/A,N/A,RXN_13226,N/A,N/A,N/A,RXN_13226,N/A,N/A,RXN_13226,N/A
MNXR179866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,afw:Anae109_1992 or bex:A11Q_698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn31528_c
MNXR191571,N/A,CBJ30630.1,CBJ30630.1,Esi_0205.0043,N/A,N/A,N/A,CBJ30630.1,N/A,cpi:Cpin_2016,N/A,ACONTm,R_ACONT,R01324__cytop,N/A,N/A,N/A,R01324,N/A,rxn35518_c
MNXR94884,N/A,CBJ28591.1 or CBN73964.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3HAD181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR150066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cyj:Cyan7822_1800 or theu:HPC62_09015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn07580_c
MNXR123343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100060,CBN79825.1,N/A,CBJ32109.1 or CBJ33263.1 or CBN79171.1,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,RXN-9157,N/A,R_GCALDD,N/A,"R_rxn00979_c0, rxn00979_c0",N/A,N/A,N/A,N/A,N/A
MNXR106510,N/A,N/A,N/A,CBN75824.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R00392__cytop, R00392__mito",N/A,N/A,N/A,N/A,N/A,N/A
MNXR119506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_15631,N/A,N/A,N/A,N/A
MNXR135319,N/A,CBJ26608.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.4.1.43_RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR109399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBN77985.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R05216,N/A
MNXR150067,N/A,N/A,N/A,CBJ31787.1 or Esi_0071.0057,N/A,N/A,N/A,N/A,CBJ27443.1 or CBJ31787.1,N/A,N/A,N/A,N/A,"R07769__chlo, R07769__cytop, R07769__mito",N/A,N/A,N/A,N/A,R07769,N/A
MNXR191864,CBJ30700.1 or CBJ48589.1,CBJ30700.1 or CBJ48589.1,N/A,N/A,N/A,CBJ30700.1 or CBJ48589.1,N/A,N/A,CBJ48589.1,N/A,1.6.5.4-RXN,1.6.5.4_RXN,N/A,N/A,N/A,1.6.5.4_RXN,N/A,N/A,1.6.5.4_RXN,N/A
MNXR97350,N/A,CBJ29129.1 or CBJ49159.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR116062,CBJ29021.1 or CBJ33028.1,CBJ29021.1 or CBJ31306.1,N/A,CBJ29021.1,N/A,CBJ29021.1 or CBJ31306.1,N/A,N/A,N/A,ase:ACPL_5017 or beo:BEH_25025 or btz:BTL_3442 or nfl:COO91_00787 or nkr:NKOR_02315 or pfc:PflA506_4965 or rga:RGR602_PB00026 or rsl:RPSI07_1536 or salj:SMD11_2156 or sclf:BB341_09235 or slau:SLA_4839 or slk:SLUN_35010 or svu:B1H20_22510,MONOPHENOL-MONOOXYGENASE-RXN,MONOPHENOL_MONOOXYGENASE_RXN,N/A,"R02078__cytop, R02078__extr",N/A,MONOPHENOL_MONOOXYGENASE_RXN,N/A,N/A,N/A,rxn01497_c
MNXR104843,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dru:Desru_0912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn04385_c
MNXR152593,N/A,CBJ30137.1,N/A,N/A,N/A,CBJ30137.1,N/A,N/A,N/A,N/A,N/A,RXN_14064,N/A,N/A,N/A,RXN_14064,N/A,N/A,N/A,N/A
MNXR146711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R03166__cytop,N/A,RXN_14396,N/A,N/A,RXN_14396,N/A
MNXR123724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN66_344,N/A,N/A,N/A,N/A
MNXR104007,N/A,CBJ27057.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RETINOLSAT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153001,N/A,CBJ31693.1,N/A,N/A,N/A,CBJ31693.1,N/A,N/A,N/A,N/A,N/A,RXN_12019,N/A,N/A,N/A,RXN_12019,N/A,N/A,N/A,N/A
MNXR111680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,kpl:KPaMU14_10930,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn07890_c
MNXR114317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103523,N/A,N/A,N/A,CBJ48571.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02355__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR143547,CBJ26610.1 or CBJ26611.1 or CBN78512.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-7922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR110802,N/A,N/A,N/A,CBJ26832.1 or CBN74506.1,N/A,N/A,N/A,N/A,CBJ26832.1 or CBJ30560.1 or CBN74506.1 or CBN80267.1,aza:AZKH_p0451 or bbro:BAU06_03300 or calt:Cal6303_0328 or gsn:YC6258_01641 or labp:FJ695_13745 or mcg:GL4_2957 or plp:Ple7327_2576 or pzh:CX676_12345 or rfr:Rfer_3267 or rhg:EXZ61_13180 or shum:STHU_28450 or sjp:SJA_C1-19860 or smic:SmB9_28310 or sync:CB0101_00960 or syr:SynRCC307_1495 or tpx:Turpa_1788,N/A,N/A,N/A,"R07094__cytop, R07094__mito, R07094__pero",N/A,N/A,N/A,N/A,R07094,rxn07181_c
MNXR154246,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ACOAD26f,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR145826,N/A,N/A,N/A,CBN78790.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R05731__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR208193,N/A,N/A,N/A,N/A,N/A,CBJ25594.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23482,N/A,N/A,N/A,N/A
MNXR109568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR117569,N/A,CBJ26264.1 or CBJ31922.1 or CBJ48615.1,N/A,N/A,N/A,CBJ26264.1 or CBJ31922.1 or CBJ48615.1,CBJ31922.1,N/A,CBJ31922.1,N/A,N/A,RXN_12457,N/A,N/A,N/A,RXN_12457,RXN_12457,N/A,RXN_12457,N/A
MNXR97358,CBJ26240.1,CBJ26238.1 or CBJ26240.1,CBJ26239.1,CBJ26238.1 or CBJ26240.1,CBJ26238.1 or CBJ26239.1 or CBJ26240.1 or CBJ26725.1 or CBN80405.1,CBJ26238.1 or CBJ26240.1,N/A,CBJ26238.1 or CBJ26240.1,CBJ26238.1 or CBJ26240.1,blep:AL038_00475 or gmr:GmarT_55340 or plm:Plim_3236,DIHYDROXYISOVALDEHYDRAT-RXN,"DIHYDROXYISOVALDEHYDRAT_RXN, DMHL",R_DHAD1,"R01209__cytop, R04441__cytop","rxn19544_c0, rxn19544_d0",DIHYDROXYISOVALDEHYDRAT_RXN,N/A,R01209,"DIHYDROXYISOVALDEHYDRAT_RXN, R01209","rxn32553_c, rxn35527_c"
MNXR152949,N/A,N/A,N/A,CBJ26967.1,N/A,N/A,N/A,CBJ26967.1 or CBJ33263.1,CBJ26967.1 or CBJ33263.1,abai:IMCC26256_11890 or sld:T261_0279,N/A,N/A,N/A,R04065__cytop,N/A,N/A,N/A,R04065,RXN_10089,rxn32516_c
MNXR108458,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ31334.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R03828,N/A,N/A
MNXR192609,CBN76840.1,CBN75781.1,N/A,N/A,CBN75781.1 or CBN78162.1,N/A,N/A,N/A,N/A,N/A,RXN-8664,ARPT,N/A,N/A,"rxn00392_c0, rxn00392_d0",N/A,N/A,N/A,N/A,N/A
MNXR157518,N/A,N/A,CBN74499.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_GAPP,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115072,N/A,N/A,N/A,N/A,N/A,N/A,CBJ27079.1,N/A,CBJ27079.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.3.1.42_RXN,N/A,2.3.1.42_RXN,N/A
MNXR148701,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBN78806.1,CBN78806.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04390,R04390,N/A
MNXR119011,N/A,N/A,N/A,N/A,N/A,N/A,CBJ31621.1,N/A,CBJ31621.1,N/A,RXN-14904,N/A,N/A,N/A,N/A,N/A,RXN_14903,N/A,RXN_14903,N/A
MNXR118194,CBJ29775.1 or CBN75121.1 or CBN75188.1 or CBN78066.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-16032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR94752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_2AGPE141tipp,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR95937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ARBt3ipp,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR123633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR145509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.7.7.13_RXN,N/A,N/A,N/A,N/A
MNXR191026,N/A,N/A,N/A,CBN78354.1 or Esi_0347.0011 or Esi_0527.0002 or Esi_0527.0005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R01598__cytop, R01598__extr, R01598__pero",N/A,N/A,N/A,N/A,N/A,N/A
MNXR113872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR101541,N/A,(CBJ27335.1 and CBJ27526.1) or (CBJ27526.1 and CBJ27792.1) or (CBJ27526.1 and CBJ33166.1),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR173303,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15348_c0,N/A,N/A,N/A,N/A,N/A
MNXR115763,CBJ32002.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ25560.1 or CBJ28002.1 or CBJ33402.1,N/A,3.4.21.53-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CHD_RXN,N/A
MNXR193405,N/A,N/A,N/A,N/A,N/A,CBJ30914.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_21776,N/A,N/A,N/A,N/A
MNXR145988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn31460_c
MNXR123340,N/A,N/A,N/A,N/A,N/A,N/A,CBJ31304.1,N/A,CBJ31304.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN0_6950,N/A,RXN0_6950,N/A
MNXR190527,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GLUCOSAMINEPNACETYLTRANS_RXN,N/A,N/A,N/A,N/A
MNXR156319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_25DKGLCNtex,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR102452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mew:MSWAN_0411 or pht:BLM14_07565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn06446_c
MNXR123572,CBJ49216.1 or CBN74332.1 or CBN77386.1,CBJ25749.1 or CBJ29131.1 or CBN78774.1,N/A,N/A,N/A,CBJ25749.1 or CBJ29131.1 or CBN78774.1,N/A,N/A,N/A,N/A,RXN4FS-2,RXN1G_4355,N/A,N/A,N/A,RXN1G_4355,N/A,N/A,N/A,N/A
MNXR121263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR145432,N/A,CBJ27921.1 or CBJ31409.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mez:Mtc_2296 or scu:SCE1572_43065,N/A,LEUTL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn30168_c
MNXR97134,N/A,N/A,N/A,CBJ27273.1,N/A,N/A,CBJ27273.1,N/A,CBJ27273.1,N/A,N/A,N/A,N/A,R05861__cytop,N/A,N/A,RXN_8672,N/A,RXN_8672,N/A
MNXR176961,N/A,N/A,N/A,N/A,CBJ27348.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn24310_d0,N/A,N/A,N/A,N/A,N/A
MNXR188449,N/A,CBJ31646.1,N/A,Esi_0270.0029,N/A,CBJ31646.1,CBJ31646.1,N/A,CBJ31646.1,cyl:AA637_00340,N/A,RXN_2542,N/A,"R07501__chlo, R07501__cytop",N/A,RXN_2542,RXN_2542,N/A,RXN_2542,rxn23797_c
MNXR108165,N/A,N/A,N/A,Esi_0344.0024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R03431__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146862,N/A,N/A,N/A,CBN74525.1 or CBN78677.1 or Esi_0520.0002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R00146__cytop, R00146__mito",N/A,N/A,N/A,N/A,N/A,N/A
MNXR108017,N/A,CBJ34192.1 or CBN74354.1,N/A,N/A,N/A,CBJ34192.1 or CBN74354.1,N/A,N/A,N/A,N/A,N/A,11_BETA_HYDROXYSTEROID_DEHYDROGENASE_RXN,N/A,N/A,N/A,11_BETA_HYDROXYSTEROID_DEHYDROGENASE_RXN,N/A,N/A,N/A,N/A
MNXR100324,N/A,CBJ30588.1,N/A,N/A,CBJ32094.1,N/A,N/A,N/A,N/A,actn:L083_2737,N/A,GLYDH,N/A,N/A,"rxn01011_d0, rxn01011_x0",N/A,N/A,N/A,N/A,rxn27943_c
MNXR191943,N/A,CBJ30340.1 or CBJ31240.1 or CBJ32822.1 or CBN73890.1 or CBN75386.1,N/A,CBJ29997.1 or CBJ31240.1 or CBN75386.1 or Esi_0187.0027 or Esi_0378.0002,CBJ26282.1 or CBJ29997.1 or CBJ30340.1 or CBJ31240.1 or CBJ32822.1 or CBJ48589.1 or CBN75386.1,CBJ30340.1 or CBJ31240.1 or CBJ32822.1 or CBN73890.1 or CBN75386.1,CBJ29997.1 or CBJ30340.1 or CBJ31240.1 or CBJ32822.1 or CBN75386.1,CBJ29997.1 or CBJ30340.1 or CBJ31240.1 or CBJ32822.1 or CBN75386.1,CBJ29997.1 or CBJ30340.1 or CBJ31240.1 or CBJ32822.1 or CBN75386.1,cmiu:B1H56_00975 or css:Cst_c20810 or cthd:CDO33_15090 or pser:ABRG53_3495,N/A,GAPOXNPHOSPHN_RXN,N/A,"R01061__chlo, R01061__cytop","R_rxn00781_c0, R_rxn00781_d0, R_rxn00781_m0, R_rxn00781_n0",GAPOXNPHOSPHN_RXN,GAPOXNPHOSPHN_RXN,R01061,GAPOXNPHOSPHN_RXN,rxn38113_c
MNXR115989,N/A,CBJ32711.1,N/A,N/A,N/A,CBJ32711.1,N/A,N/A,N/A,N/A,ISOVALERYLCOA-DHLIPOAMIDE-RXN,ISOVALERYLCOA_DHLIPOAMIDE_RXN,N/A,N/A,N/A,ISOVALERYLCOA_DHLIPOAMIDE_RXN,N/A,N/A,N/A,N/A
MNXR112956,N/A,N/A,N/A,Esi_0358.0030,N/A,N/A,CBJ32713.1,N/A,CBJ32713.1,N/A,N/A,N/A,N/A,R09537__cytop,N/A,N/A,RXN_10756,N/A,RXN_10756,N/A
MNXR103400,N/A,CBJ28535.1,N/A,Esi_0108.0047,CBJ28535.1 or CBJ28624.1 or CBJ29572.1 or CBJ33384.1 or CBN75462.1,CBJ28535.1,N/A,CBJ28535.1,CBJ28535.1,saga:M5M_19155 or samy:DB32_002660,TransportSeed_FE+2,"QUINOLINATE_SYNTHA_RXN, QULNS",N/A,"R04292__cytop, R04292__mito","R_rxn02988_c0, R_rxn02988_d0, rxn02988_c0, rxn02988_d0",QUINOLINATE_SYNTHA_RXN,N/A,R04292,QUINOLINATE_SYNTHA_RXN,rxn20661_c
MNXR105243,N/A,CBJ48470.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,vat:B7L28_02600,N/A,XPPRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn33365_c
MNXR118566,CBJ27122.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-14215,N/A,N/A,N/A,N/A,RXN_14215,N/A,N/A,N/A,N/A
MNXR154427,N/A,N/A,CBJ26922.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ADSELR2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118914,CBN75739.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBN75739.1,N/A,RXN-14776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_14776,N/A
