Original ID,Raw MetaNetX ID,Final ID
cpd00095_m0,MNXM77_m0,MNXM77
cpd00102_m0,MNXM739945_m0,MNXM739945
cpd00101_c0,MNXM1104056_c,MNXM1104056
cpd00101_d0,MNXM1104056_d0,MNXM1104056
cpd00171_c0,MNXM145_c,MNXM145
cpd00171_d0,MNXM145_d0,MNXM145
cpd00101_n0,MNXM1104056_n0,MNXM1104056
cpd00171_n0,MNXM145_n0,MNXM145
cpd00169_c0,MNXM727604_c,MNXM727604
cpd00203_c0,MNXM261_c,MNXM261
cpd00203_d0,MNXM261_d0,MNXM261
cpd00203_m0,MNXM261_m0,MNXM261
cpd00003_n0,MNXM8_n0,MNXM8
cpd00004_n0,MNXM10_n0,MNXM10
cpd00102_n0,MNXM739945_n0,MNXM739945
cpd00203_n0,MNXM261_n0,MNXM261
cpd01775_d0,MNXM728134_d0,MNXM728134
cpd01982_d0,MNXM1104549_d0,MNXM1104549
cpd00093_d0,MNXM188_d0,MNXM188
cpd02642_d0,MNXM1489_d0,MNXM1489
cpd00106_m0,MNXM737339_m0,MNXM737339
cpd00106_d0,MNXM737339_d0,MNXM737339
cpd02375_d0,MNXM1103622_d0,MNXM1103622
cpd02152_d0,MNXM550_d0,MNXM550
cpd00113_c0,MNXM83_c,MNXM83
cpd00841_c0,MNXM689_c,MNXM689
cpd00009_x0,MNXM9_x0,MNXM9
cpd00113_x0,MNXM83_x0,MNXM83
cpd00841_x0,MNXM689_x0,MNXM689
cpd00202_c0,MNXM132_c,MNXM132
cpd00113_d0,MNXM83_d0,MNXM83
cpd00202_d0,MNXM132_d0,MNXM132
cpd00113_m0,MNXM83_m0,MNXM83
cpd00202_m0,MNXM132_m0,MNXM132
cpd00114_d0,MNXM125_d0,MNXM125
cpd02884_d0,MNXM1104518_d0,MNXM1104518
cpd00114_c0,MNXM125_c,MNXM125
cpd00497_c0,MNXM89160_c,MNXM89160
cpd00115_c0,MNXM286_c,MNXM286
cpd00177_c0,MNXM1097067_c,MNXM1097067
cpd00115_d0,MNXM286_d0,MNXM286
cpd00177_d0,MNXM1097067_d0,MNXM1097067
cpd00115_m0,MNXM286_m0,MNXM286
cpd00177_m0,MNXM1097067_m0,MNXM1097067
cpd00115_n0,MNXM286_n0,MNXM286
cpd00177_n0,MNXM1097067_n0,MNXM1097067
cpd00115_x0,MNXM286_x0,MNXM286
cpd00177_x0,MNXM1097067_x0,MNXM1097067
cpd00119_d0,MNXM1107768_d0,MNXM1107768
cpd01324_d0,MNXM4010_d0,MNXM4010
cpd00347_c0,MNXM511_c,MNXM511
